revenu_mensuel,depense_mensuelles,dettes_existantes,nbr_dependant,duree_emploie,situation_bancaire,note_financiere
2186.18,974.38,23392.35,5,11,mauvais,47
2341.14,561.88,6022.57,3,9,moyen,65
3272.34,1691.98,17708.96,4,6,excellent,57
5125.98,3050.43,17875.12,4,16,excellent,57
1024.67,602.0,14334.34,5,20,mauvais,62
5703.61,674.41,7709.73,3,16,faible,53
2924.72,2105.33,9512.46,5,8,moyen,58
5532.45,1811.9,24545.37,4,9,bon,55
1438.31,912.1,8738.84,3,8,faible,60
3687.39,1369.69,15649.48,0,14,bon,47
1489.28,979.7,7150.48,4,19,excellent,45
2469.56,971.66,1536.98,4,19,moyen,47
2313.79,1064.22,26441.19,5,12,faible,59
2096.39,597.98,17987.59,3,17,excellent,53
3920.37,2637.8,27979.2,1,12,mauvais,48
2654.8,2088.29,5637.93,0,8,faible,52
2526.65,582.4,12473.03,5,9,excellent,46
4363.14,3477.9,10111.89,0,20,bon,62
5580.81,1026.87,17615.87,3,14,bon,44
4064.91,1122.32,17694.79,4,20,faible,40
1834.82,1408.71,24234.91,2,18,bon,45
5720.96,4155.87,6901.02,2,16,faible,40
5029.93,620.05,22550.23,4,11,excellent,50
3511.84,2302.1,1165.05,3,18,faible,40
1080.32,564.77,7731.69,2,19,faible,41
5684.7,3092.28,26360.38,2,20,faible,44
3589.77,1976.89,19999.99,2,15,mauvais,45
1884.33,1368.1,8860.28,1,7,excellent,52
2548.53,537.67,8958.45,2,11,faible,45
3453.45,1466.59,8355.41,1,6,moyen,52
1878.73,688.82,8689.45,3,3,moyen,50
1530.98,931.33,23037.66,4,2,mauvais,35
4700.38,2526.47,10256.84,4,18,bon,49
2988.25,864.89,16996.14,1,3,mauvais,40
2286.62,566.78,16728.83,4,7,mauvais,42
5216.34,1349.82,3824.05,5,1,bon,35
2848.52,1192.89,2610.1,1,3,bon,56
1667.28,909.54,29059.09,3,0,bon,59
2158.69,1566.21,28965.36,2,11,faible,37
1688.54,548.55,9129.84,1,13,mauvais,55
4697.72,3402.58,17209.12,4,0,faible,45
4456.33,1614.62,28746.47,5,6,bon,49
4965.87,749.55,22552.64,3,10,moyen,36
3471.06,1143.06,13874.39,0,5,moyen,45
3380.06,798.42,13000.34,3,2,bon,47
3281.64,1210.89,27154.63,5,3,mauvais,39
3978.29,2974.48,28212.02,5,16,moyen,50
1536.49,612.72,3311.21,5,11,moyen,63
1970.46,1298.62,1062.96,2,15,excellent,65
2456.53,1587.87,3857.24,1,12,excellent,56
4132.47,1409.26,11292.26,1,16,mauvais,52
5479.16,3077.28,17791.3,1,20,bon,45
5047.09,2964.23,29861.78,4,15,mauvais,41
3468.23,2294.65,18098.43,0,4,moyen,64
5881.33,3151.74,20225.06,4,20,faible,53
3630.53,1247.34,14461.61,1,4,bon,51
3911.1,1820.23,11589.91,0,3,moyen,45
2464.44,1535.66,8633.03,3,11,bon,64
3983.01,1085.33,16953.66,3,19,moyen,50
4185.63,1688.77,23136.48,2,19,mauvais,44
4368.51,1405.87,3052.23,3,12,excellent,44
3461.11,691.63,17758.8,2,13,mauvais,62
3874.17,1063.91,26680.81,2,13,mauvais,57
1759.67,1027.6,6601.6,5,20,mauvais,62
5652.33,2833.63,12794.11,1,5,faible,50
5939.12,2662.49,28615.74,3,16,moyen,45
5671.07,1511.14,29397.09,4,9,excellent,36
5438.81,3816.74,12705.52,0,3,faible,44
5171.34,1157.11,21908.84,2,5,mauvais,50
3483.29,2329.38,18230.07,1,2,mauvais,37
5466.33,1677.27,20256.85,0,4,excellent,56
2446.61,933.01,26045.98,0,9,moyen,53
5541.48,3236.47,363.66,5,18,faible,74
4400.84,2571.91,4476.58,4,18,moyen,49
4968.59,1727.88,8560.35,5,0,moyen,51
3674.36,1682.94,23140.6,3,12,bon,46
4154.86,2794.11,514.58,3,6,excellent,41
2891.14,1716.21,22238.61,1,20,excellent,55
1317.58,547.78,6400.89,5,4,excellent,55
1396.18,759.95,4914.22,1,1,excellent,37
4031.06,524.52,18757.0,1,9,faible,56
4757.62,1462.86,25512.71,4,9,bon,49
5347.75,3149.6,6950.61,5,9,moyen,48
5518.97,1407.16,12068.47,4,14,mauvais,51
3064.11,1427.39,9305.44,4,16,faible,55
5406.5,1989.82,21983.19,5,8,bon,35
3642.9,2913.65,18713.86,2,17,mauvais,45
3936.74,2013.95,21589.49,2,13,mauvais,36
5826.93,1216.93,18935.04,1,17,mauvais,37
1002.41,652.64,12610.42,4,4,excellent,53
2605.2,1473.27,22369.97,1,10,faible,38
4416.54,3214.77,22653.76,4,11,mauvais,59
1091.48,517.56,5800.56,0,7,bon,56
5307.71,529.73,18574.22,0,7,moyen,51
5217.58,3388.07,15060.21,1,13,faible,63
1630.37,541.7,15212.32,5,16,faible,46
5113.9,1372.65,9013.19,3,11,moyen,49
4480.68,3109.27,27203.48,4,6,excellent,45
4281.68,712.85,27424.81,1,11,moyen,45
3599.63,599.99,29761.59,1,5,faible,61
2189.01,796.07,7349.68,0,5,bon,45
3139.42,1120.74,10063.85,4,1,excellent,57
3574.69,2597.19,15007.77,5,8,excellent,55
4144.58,2159.38,26111.43,5,18,faible,55
3876.66,1959.51,16610.26,4,5,faible,45
3471.42,1244.73,16274.38,0,10,excellent,45
3852.9,2881.17,3778.44,4,8,excellent,56
1785.57,611.08,28114.69,5,7,moyen,45
3570.8,1137.57,336.51,5,15,moyen,99
3508.82,1518.33,23561.21,0,15,moyen,54
3692.36,2915.69,23427.23,1,13,excellent,57
5085.5,884.97,18640.81,2,0,excellent,56
3270.89,621.25,23726.47,5,7,faible,50
4196.84,3317.96,15915.95,4,12,excellent,36
3174.28,1192.55,26553.39,3,12,moyen,49
5224.42,3988.54,21286.45,2,15,excellent,39
1696.27,535.79,9427.14,4,11,bon,55
3524.21,2064.95,24766.26,2,15,bon,45
5055.53,2886.54,6782.51,4,17,moyen,60
4903.71,1779.99,23104.39,0,6,mauvais,50
1812.81,981.62,17062.38,4,20,bon,49
3432.65,2341.36,9579.93,4,18,moyen,39
2104.96,1196.0,11300.59,1,9,moyen,35
4642.22,3127.36,2303.71,5,13,bon,40
5621.33,3141.9,20258.48,2,11,faible,58
3497.92,1670.29,23895.45,4,5,bon,48
2375.89,1162.27,20396.21,0,15,mauvais,49
2834.34,2142.42,22514.54,2,9,excellent,43
2096.08,1589.23,11403.79,1,11,excellent,44
3753.64,1485.92,7957.15,5,2,faible,39
5846.1,2004.34,21932.39,1,0,excellent,62
4051.86,543.51,4123.63,4,6,excellent,61
1667.52,749.54,22194.48,3,12,moyen,60
3314.41,778.14,27249.1,4,1,faible,42
1495.72,698.37,13776.51,3,3,bon,37
4445.56,3374.09,12027.56,2,4,excellent,54
1959.63,1035.36,2857.75,5,15,bon,60
4713.72,2783.1,2486.93,1,17,faible,50
2268.82,516.96,23123.81,2,1,mauvais,61
5817.58,4428.35,10204.05,5,15,excellent,54
2806.4,1332.8,15065.51,1,15,mauvais,52
4353.06,1832.05,18325.26,4,12,moyen,49
2552.59,944.12,11235.86,1,13,bon,41
4892.19,1387.74,23493.48,4,0,excellent,56
4549.77,2368.1,17214.12,1,10,excellent,60
1146.75,810.18,1169.62,1,1,bon,49
5810.95,628.56,12891.46,0,11,faible,62
5398.31,2839.23,6872.38,1,0,moyen,38
5348.69,1452.9,26698.98,2,18,moyen,52
5101.23,1666.45,25471.63,3,14,faible,55
3677.06,2404.3,1898.77,3,7,bon,54
4804.86,1585.33,19741.07,3,0,faible,48
3766.07,629.6,29966.26,4,14,bon,35
5778.69,1351.74,27360.31,4,19,bon,59
2391.45,1339.07,14071.47,3,6,bon,61
3077.4,1332.56,24384.51,5,12,mauvais,58
1071.06,502.98,3435.29,3,5,moyen,45
2035.88,532.18,22043.98,1,8,moyen,38
1825.97,707.93,6251.42,3,10,faible,41
5065.65,623.92,21719.06,1,19,excellent,40
3310.14,2307.31,9710.02,4,18,bon,52
3354.6,1938.3,19204.05,3,6,faible,60
1622.81,699.51,25602.76,2,3,excellent,65
5611.51,1933.42,20269.73,5,2,bon,53
5664.51,1279.58,7876.87,4,16,bon,47
2097.68,1297.2,16195.77,2,12,moyen,35
4412.96,799.63,25657.64,4,18,faible,53
3376.86,1851.12,26810.94,1,9,moyen,57
2319.14,1668.56,18612.0,4,5,faible,63
1491.21,587.44,13012.27,2,5,bon,53
1289.03,802.82,8414.57,5,1,bon,48
4136.88,3176.29,842.69,3,9,moyen,50
3754.07,504.86,5545.71,5,13,excellent,55
2090.32,971.72,8466.75,0,17,excellent,51
2872.72,1001.37,14849.39,3,8,mauvais,42
2294.03,574.52,25772.07,1,16,faible,46
1424.18,565.83,15063.25,5,13,bon,56
4260.69,3061.02,1373.14,2,12,bon,37
3804.16,2580.4,9829.48,0,8,bon,46
2259.22,864.6,25304.8,3,8,mauvais,56
4795.93,724.05,19710.39,4,3,faible,38
1377.62,924.94,25643.25,1,15,faible,55
1682.71,1007.98,16230.23,2,20,bon,45
3309.07,1896.37,4954.78,0,7,moyen,36
3568.02,2410.1,3019.77,3,18,bon,62
3821.31,1971.32,16182.57,5,5,faible,45
2505.41,1212.34,17738.09,5,7,moyen,54
4829.02,821.96,839.89,3,2,mauvais,100
3232.69,1076.16,15132.44,3,7,bon,42
5722.33,2371.0,22499.93,2,2,bon,54
3584.62,769.25,27679.36,0,14,faible,49
5041.56,2191.81,28385.0,2,9,excellent,65
4277.61,1498.01,18160.6,5,14,excellent,55
3807.1,1758.29,54.78,2,15,moyen,77
4568.76,1507.14,23978.36,3,15,moyen,55
3166.84,1849.46,10797.84,4,5,bon,36
5714.0,879.16,25487.55,2,14,faible,58
1877.07,732.01,27162.9,5,17,faible,47
4493.92,2391.26,3130.03,3,12,mauvais,55
2290.97,1503.6,17908.07,1,14,bon,59
4740.82,1266.74,10261.11,3,11,bon,64
5141.01,3295.96,3624.41,3,10,mauvais,42
4668.36,681.66,16414.2,0,2,mauvais,59
4378.27,1388.9,29092.36,2,8,mauvais,57
4589.25,3164.56,28804.17,1,6,bon,54
2944.12,1472.14,8303.44,4,13,mauvais,48
2470.57,1870.42,23099.38,3,5,faible,36
2151.18,1348.14,10770.31,3,2,excellent,52
3440.37,1448.6,1486.27,2,7,mauvais,35
3420.09,1627.58,5105.46,5,4,bon,60
3582.88,2586.09,11185.42,4,3,bon,36
5021.06,1704.81,24795.98,4,4,excellent,41
2978.11,2242.59,20876.0,1,0,faible,55
3744.15,573.11,27526.56,1,10,moyen,64
4378.54,1552.81,4225.96,4,9,faible,35
3557.8,2510.7,13619.5,3,1,faible,45
2345.14,974.17,12861.25,3,2,mauvais,39
2797.21,1113.7,16729.16,4,7,faible,41
3286.56,2070.08,11437.37,3,9,bon,48
4394.11,2401.91,21363.05,0,10,moyen,44
5332.21,2965.66,21802.12,0,5,faible,55
2789.86,1130.73,4346.09,5,19,bon,55
2606.61,2073.73,6616.98,5,3,moyen,56
3921.4,3118.82,8826.66,3,19,excellent,36
1342.7,713.52,5018.64,1,14,faible,54
1010.23,607.9,150.83,1,10,faible,55
3675.89,2216.22,249.25,1,2,moyen,84
3236.14,2245.05,2935.51,2,8,moyen,49
4944.24,3881.96,12060.82,4,5,moyen,62
5144.81,1746.09,11155.79,2,6,excellent,39
5344.73,1263.12,10081.99,4,17,faible,36
3028.47,1417.76,8688.07,5,16,bon,48
5648.02,509.9,11868.89,4,9,bon,49
1100.43,763.29,15128.27,0,17,excellent,61
2488.13,546.6,28888.06,3,3,faible,37
3338.65,1364.75,16078.04,5,9,bon,57
3722.79,2709.07,25198.67,2,13,faible,35
1189.77,807.96,28054.62,5,13,bon,52
5603.39,2638.14,4751.72,1,9,moyen,62
3088.27,1454.39,23146.36,4,12,excellent,52
2739.48,2048.51,3730.7,0,4,moyen,46
4409.44,1495.91,19793.03,0,8,faible,52
2449.74,1871.66,9540.82,2,4,mauvais,53
2676.74,578.89,11938.83,5,5,bon,60
2257.74,882.23,16100.85,5,20,faible,61
4013.66,1596.34,21985.69,3,6,bon,61
5047.38,1087.76,12319.47,0,11,mauvais,51
1356.73,1067.51,27969.53,4,14,mauvais,55
3591.29,2143.35,27054.31,4,8,faible,52
4914.97,3399.08,13232.64,4,3,excellent,58
3348.25,1536.88,6553.64,3,18,mauvais,48
3094.86,799.19,28752.46,0,6,moyen,63
3273.49,2274.67,3267.19,0,11,moyen,65
4192.0,512.03,894.37,3,20,mauvais,80
2368.71,1609.13,13630.38,3,8,mauvais,55
2282.79,1571.59,18462.65,2,7,excellent,48
2436.09,1672.29,27935.61,2,6,bon,54
4777.74,3768.88,17599.56,0,10,excellent,64
5809.31,2433.81,19481.72,3,0,moyen,43
3620.48,1776.83,9146.03,5,11,faible,41
5251.02,4183.34,13935.14,0,4,moyen,38
1356.95,700.75,14491.61,2,11,faible,65
4295.18,730.35,16744.57,4,18,excellent,54
4601.77,1358.68,19296.41,2,20,faible,41
3641.8,2695.27,10950.93,0,0,faible,53
4759.29,812.92,14691.26,4,12,excellent,52
3473.03,621.05,5758.75,4,7,bon,57
1731.21,950.23,12922.83,4,11,moyen,46
2443.84,1320.64,27165.22,5,19,faible,55
4971.96,2340.02,5705.81,4,16,moyen,37
4056.07,1220.36,25273.76,4,5,moyen,40
5368.3,4277.56,9651.16,1,3,excellent,65
4159.91,757.3,16767.35,4,11,mauvais,54
3482.97,2405.32,84.38,2,0,mauvais,48
4409.04,1330.31,20858.77,4,12,moyen,49
1212.73,522.75,9934.86,1,20,mauvais,41
1406.84,1097.2,22764.53,5,1,excellent,50
5768.66,4006.35,8578.38,1,1,mauvais,53
3699.82,631.84,18556.0,3,8,mauvais,55
3984.29,3014.21,4503.72,3,1,faible,45
2413.86,1301.52,21350.65,4,14,bon,63
1756.11,743.65,15920.86,2,16,moyen,64
4158.37,2376.18,14716.47,4,2,moyen,42
3419.07,2407.66,9592.47,1,8,bon,40
3019.37,1472.2,17282.72,0,16,mauvais,37
2256.17,1760.62,17709.64,1,15,mauvais,50
4101.28,2123.75,26104.91,2,13,excellent,51
5030.23,1099.4,3211.55,5,19,moyen,55
5583.33,2962.95,16506.34,2,8,bon,50
5037.34,647.3,813.72,5,16,faible,96
2562.64,524.83,18490.97,1,12,bon,60
3669.46,2505.23,15007.72,3,5,bon,59
5320.64,1670.26,14401.82,0,13,faible,39
4676.77,2607.02,26810.88,3,11,mauvais,50
4429.55,2247.77,17896.34,5,7,faible,40
5652.12,3806.97,6863.97,0,9,faible,57
2111.6,1018.38,7568.47,5,15,bon,51
4727.98,3706.72,5782.75,2,5,excellent,64
2545.28,1228.56,10974.07,4,10,moyen,61
1395.5,1092.73,19944.67,1,15,excellent,44
2586.29,954.53,6451.73,2,5,moyen,52
1893.42,1356.76,11318.06,5,3,bon,47
2432.55,636.76,26003.66,0,13,faible,58
5441.92,1383.41,9259.88,2,18,bon,65
4529.39,1299.95,24744.08,5,17,mauvais,58
4209.97,1816.01,17485.11,0,10,faible,47
5030.22,2986.78,4082.2,1,4,mauvais,59
2884.91,1753.67,21045.84,1,15,moyen,54
1974.08,865.0,14947.85,4,19,faible,64
1367.75,611.48,9411.83,2,16,bon,60
2009.94,794.34,2406.23,1,11,faible,45
3472.75,2573.65,16897.06,5,7,mauvais,61
3104.39,2313.03,22795.45,1,16,faible,40
1349.41,1051.89,22836.91,1,7,moyen,51
2523.81,1508.72,9094.14,1,0,faible,38
3840.53,2599.34,16974.06,1,17,faible,61
1710.98,1276.29,28481.16,4,19,mauvais,50
1599.54,920.74,25291.52,1,12,faible,45
4738.37,2965.88,7143.7,5,18,faible,59
1490.16,630.73,15972.64,5,17,excellent,45
4243.57,533.38,24855.71,0,18,faible,35
1109.06,501.47,6964.88,0,3,bon,61
5952.98,4733.78,19074.45,1,1,bon,44
3470.27,2005.52,514.56,0,2,mauvais,59
1927.37,1438.83,9210.2,1,10,moyen,59
1936.99,1104.91,22882.16,2,11,bon,59
5816.17,3925.56,10227.71,5,14,bon,46
2294.6,1799.72,9379.76,1,3,excellent,35
5654.93,3469.56,25976.56,4,2,excellent,52
5502.94,2245.35,21797.02,3,4,faible,65
3973.25,2748.32,23046.93,1,12,faible,40
2710.58,1466.77,10889.29,5,2,moyen,50
1282.23,951.49,14856.21,2,9,mauvais,43
3819.84,2815.08,2801.24,3,12,faible,40
1699.06,1164.5,26560.26,0,10,moyen,52
5774.17,4428.49,12506.59,4,0,moyen,55
2626.19,824.6,18289.46,4,17,bon,43
2586.45,704.56,497.3,0,7,mauvais,68
2872.85,2027.93,18788.07,0,18,bon,47
5422.49,2073.02,4781.06,1,15,mauvais,58
5961.01,1036.26,18578.42,1,10,moyen,43
3865.47,585.76,8506.4,1,12,mauvais,62
4614.68,1080.47,26987.91,0,5,faible,37
4094.88,2917.51,19175.21,4,1,excellent,53
5151.03,2002.24,27239.48,5,11,excellent,56
2415.53,523.87,13965.84,0,8,mauvais,46
1782.26,783.08,14201.69,3,0,moyen,62
5911.12,2476.56,14346.04,4,18,mauvais,46
1745.64,1001.44,20774.7,5,18,moyen,56
3964.11,2972.8,17667.59,5,11,bon,52
2969.73,534.79,25665.62,1,13,excellent,63
4956.96,1557.56,3607.11,2,8,mauvais,56
4394.53,947.85,24563.04,0,8,faible,64
4831.59,2030.54,16220.24,5,15,faible,45
2008.52,957.91,16089.58,1,4,mauvais,50
2284.63,832.78,16396.3,1,9,faible,57
5056.45,3985.92,25586.5,2,3,bon,38
3477.43,1663.04,16141.31,1,20,mauvais,45
2327.68,1173.6,18857.08,3,0,bon,44
3056.85,2423.36,15749.68,4,1,mauvais,50
3435.48,2293.95,10859.06,4,12,moyen,61
4878.65,1537.04,17565.94,2,13,faible,64
3388.36,2075.54,5786.88,2,10,faible,58
4633.1,1426.52,11084.51,2,1,bon,50
2702.79,1191.18,8543.47,3,5,bon,39
3219.79,1777.83,2116.83,4,11,bon,40
4953.8,2353.17,10437.01,2,2,excellent,51
5161.69,3732.24,1836.46,4,16,bon,39
5868.34,1961.39,5136.76,0,4,moyen,42
2351.24,1664.78,14482.5,2,7,excellent,48
4681.87,1123.6,11660.21,0,8,bon,51
5270.14,2037.41,14757.45,2,2,excellent,40
3034.08,2206.62,15457.64,0,7,bon,45
2236.62,1697.8,18701.9,0,13,moyen,65
5997.26,581.99,440.46,3,8,excellent,99
4596.59,3588.82,8261.42,5,1,mauvais,57
1493.12,771.0,29189.69,1,4,bon,51
1903.93,920.32,29844.54,5,0,excellent,43
3113.48,1044.61,19080.46,1,12,bon,45
2386.82,1733.75,20828.18,3,5,faible,60
5404.94,2087.13,8211.79,4,19,mauvais,53
2205.29,1549.48,26638.04,1,4,moyen,40
3392.03,978.1,21780.69,0,17,excellent,47
4773.59,2253.67,20259.18,0,12,excellent,47
4985.79,3191.08,23573.11,4,15,faible,47
5981.73,4315.39,22263.1,3,15,faible,64
4594.34,575.51,4060.02,4,12,mauvais,36
3447.01,1879.15,19515.03,3,4,moyen,62
4738.15,1615.87,11484.48,1,1,moyen,51
3023.4,1062.98,27029.3,3,20,moyen,50
1033.6,515.89,3812.81,3,15,mauvais,38
1397.13,695.8,12471.85,0,16,excellent,44
3122.54,597.62,7453.07,0,16,mauvais,41
4832.02,1343.54,14521.43,0,15,excellent,39
2836.69,1885.91,29435.63,5,13,bon,55
5891.19,2093.82,4123.47,4,2,excellent,62
4537.45,737.83,25481.65,2,6,moyen,65
3136.6,1710.91,9664.12,1,6,bon,65
4999.95,3753.68,23723.85,1,1,moyen,65
1892.88,1312.54,11575.14,4,17,faible,55
1676.13,716.33,24080.75,3,7,excellent,45
3604.4,2808.24,3045.37,5,19,moyen,45
5192.78,4002.36,5069.81,5,10,bon,51
4307.78,2650.96,19620.94,3,10,excellent,54
2851.82,884.89,2852.92,5,19,mauvais,48
2373.11,1163.16,23238.2,4,19,bon,50
3306.85,2038.9,22916.74,1,16,mauvais,55
5692.8,663.9,19658.52,1,3,excellent,44
3795.65,2743.68,5664.8,0,14,moyen,50
1404.43,885.15,19957.33,1,4,bon,64
3398.82,1389.75,29740.87,4,11,bon,53
3194.26,2476.69,24239.4,4,4,moyen,58
2307.52,1368.76,15331.54,3,1,mauvais,38
3379.17,912.94,15832.8,0,10,bon,36
3414.69,2277.26,27229.31,0,19,moyen,54
1278.5,634.15,29427.08,2,19,mauvais,59
5979.2,3611.05,18466.72,5,7,moyen,48
1041.32,775.24,12849.96,0,9,excellent,52
1403.23,679.57,22040.96,1,4,moyen,40
5862.91,1313.89,20974.54,3,15,faible,60
5244.22,2642.71,24635.35,4,4,excellent,43
3996.97,2363.12,7661.27,0,4,mauvais,46
5655.99,787.0,3436.86,5,4,faible,75
5832.91,1704.3,11593.86,5,15,faible,65
4806.28,1846.87,27820.05,3,7,moyen,46
3161.8,714.26,26658.67,1,1,faible,36
3915.94,2222.19,12711.07,1,13,excellent,45
5234.47,2096.66,12148.5,3,6,excellent,36
4449.68,1310.65,10085.62,0,7,faible,63
1001.7,781.05,15763.75,1,4,excellent,57
5384.35,2391.89,6016.35,0,16,excellent,57
5191.38,1021.47,10276.89,5,11,bon,59
3987.51,1996.14,17752.48,1,8,faible,43
4228.37,1353.57,26072.79,2,6,moyen,55
4706.26,3210.15,9251.44,3,14,faible,50
3218.92,563.72,15664.54,1,6,faible,52
2933.37,1398.78,28393.91,3,5,mauvais,55
4451.6,1498.16,8086.27,5,16,moyen,56
1415.79,544.12,5917.81,1,9,excellent,48
4392.52,3400.52,915.28,3,3,faible,35
4537.76,2621.68,5534.17,5,9,faible,44
1042.03,716.94,23433.31,3,5,bon,51
2536.49,725.97,14102.97,5,14,excellent,53
1957.93,1439.95,9217.98,5,19,moyen,41
4359.6,2899.87,29477.36,0,13,bon,58
2573.2,1834.13,16946.27,0,8,mauvais,49
4036.32,1186.77,9609.68,1,15,faible,64
3530.38,1255.22,19383.57,0,18,excellent,60
1485.68,528.18,13388.61,3,2,moyen,56
1660.66,1118.07,6370.59,0,18,mauvais,53
3720.79,1538.78,12161.64,0,10,excellent,55
1912.96,682.07,1914.69,0,17,moyen,46
1296.97,578.38,15578.41,4,10,faible,47
3421.63,2437.13,13021.98,1,3,faible,63
5070.44,1261.82,26237.2,4,7,excellent,41
4518.69,1287.85,29303.46,3,6,excellent,44
2637.13,747.18,24603.99,1,6,excellent,48
3899.1,1194.58,15648.38,1,16,bon,49
4552.59,2112.42,3354.18,4,12,faible,57
2478.68,1139.17,14423.63,2,7,moyen,55
2283.65,1761.47,24560.69,2,14,mauvais,55
1939.99,1389.38,6992.75,1,12,moyen,65
4912.82,684.8,15812.61,4,12,bon,59
1207.54,593.97,15741.35,4,18,excellent,61
4574.81,1650.46,12829.15,0,15,excellent,35
2016.46,961.77,13680.69,1,6,mauvais,36
4328.88,1786.15,3015.03,0,15,mauvais,45
5054.38,2907.1,4125.88,0,12,bon,61
1834.45,1239.6,16719.93,3,10,excellent,35
2178.64,949.62,17130.97,4,18,moyen,43
2097.29,1609.07,8637.23,1,6,moyen,60
1845.34,1389.19,16351.28,1,8,faible,45
1311.48,590.6,7778.43,3,14,moyen,44
2175.21,1380.95,20618.04,0,3,mauvais,44
4459.37,3488.27,5234.78,3,10,moyen,55
2750.24,1364.02,27014.49,4,20,moyen,50
1619.58,892.15,6682.0,1,7,mauvais,56
3916.12,2530.96,27914.94,4,12,faible,51
3619.01,1932.38,4273.25,2,14,excellent,48
2683.08,1306.67,10180.54,2,6,mauvais,62
3075.97,1494.48,7337.52,4,0,bon,43
2543.93,1991.31,7379.94,2,1,mauvais,60
2661.32,1177.21,18190.74,0,17,mauvais,39
4088.18,817.18,24894.18,4,9,bon,46
1539.93,653.82,10374.85,1,20,excellent,51
1742.27,998.84,17896.38,1,6,faible,45
5180.82,735.7,29477.84,0,15,faible,45
5795.17,2449.05,10776.54,5,4,moyen,56
1347.62,858.87,15784.25,1,4,bon,41
3158.07,2319.1,11180.47,5,11,mauvais,53
3515.75,2032.09,8003.28,4,1,faible,63
4437.57,3404.32,27503.39,4,13,excellent,64
2171.61,764.75,26646.15,3,2,moyen,59
1432.71,841.51,18526.01,4,14,bon,60
4269.86,1440.99,8041.53,1,14,moyen,53
2560.19,1298.0,26771.07,5,0,bon,64
4419.43,2298.83,23626.36,2,11,mauvais,58
5913.08,844.65,15888.66,0,10,mauvais,64
3661.15,2732.0,23590.64,2,12,bon,58
4552.48,2522.41,2955.85,3,18,moyen,62
4784.57,3518.0,14047.57,0,2,faible,42
2877.28,2283.52,1991.9,1,19,moyen,57
2316.81,626.75,12981.48,4,8,bon,44
3656.62,864.87,17161.43,2,9,excellent,43
4940.83,1221.08,22617.42,3,10,moyen,44
4646.38,2666.95,27738.6,4,0,excellent,60
2020.81,1272.34,7305.94,0,13,mauvais,49
3668.44,2132.98,23792.24,4,2,mauvais,55
2691.91,2100.24,19866.41,1,16,excellent,63
1436.76,1130.52,3360.11,5,16,moyen,61
1069.19,542.47,867.46,4,11,excellent,40
3031.48,543.59,12359.12,2,2,bon,43
5601.66,3752.03,13944.83,0,2,faible,61
1331.28,566.72,29353.84,2,4,bon,47
4984.9,3357.8,15430.31,3,1,mauvais,58
5737.57,4200.21,21219.78,0,15,moyen,53
4753.13,1967.77,2116.15,3,9,excellent,58
1767.61,679.02,6365.51,4,3,mauvais,65
3244.44,543.03,17445.17,2,3,mauvais,53
3418.32,2686.91,13573.15,3,9,mauvais,58
1148.22,843.88,1844.57,1,8,faible,64
1949.69,776.97,21260.14,1,13,mauvais,65
5612.12,3881.61,23196.75,1,15,faible,40
3215.54,2205.26,18394.07,5,13,excellent,50
5939.71,3019.6,12488.21,3,4,moyen,45
5248.92,3132.32,21802.82,5,5,bon,41
3136.24,2048.59,4275.15,2,9,mauvais,62
4605.82,2235.35,28249.06,4,9,faible,44
2268.29,1356.27,27867.09,0,10,mauvais,36
5664.67,2738.35,15769.05,3,13,moyen,47
4762.09,3021.9,18301.45,2,16,moyen,41
1996.52,1329.37,17437.97,5,12,bon,52
2733.14,652.38,6926.67,2,1,faible,61
5171.53,2698.43,17144.13,1,18,bon,56
1468.01,1027.67,25754.54,5,11,excellent,38
2246.63,881.0,28323.19,3,19,excellent,43
1671.43,860.51,17208.94,0,19,moyen,41
3291.25,1507.16,16026.14,0,20,faible,49
3426.16,1317.1,17731.61,4,1,moyen,60
3697.04,1930.37,28593.6,0,19,moyen,45
3961.51,1652.61,14925.81,3,9,bon,40
1338.76,1055.86,12755.21,5,11,moyen,35
2307.29,1233.49,25066.72,4,19,excellent,46
4260.37,1896.75,29745.05,3,11,moyen,49
5331.49,562.46,17839.57,4,8,faible,57
3315.63,2370.73,28218.0,1,16,excellent,59
4529.89,3308.26,17074.67,0,0,bon,52
1241.93,779.13,991.54,1,14,bon,40
5584.54,4061.27,25112.52,0,0,mauvais,37
1381.69,578.59,20368.28,5,12,bon,36
4789.46,2046.89,21540.71,3,5,excellent,62
2040.31,1625.87,6404.95,0,11,bon,61
1563.46,977.13,15120.6,5,5,moyen,55
2609.82,1280.7,29514.37,4,17,excellent,36
3556.45,2272.87,11915.31,0,17,excellent,49
1342.38,893.95,6197.48,3,15,excellent,62
5795.65,3951.17,7621.75,2,3,bon,57
2847.19,2133.99,20087.65,1,14,faible,35
1613.59,1061.56,7922.15,0,14,moyen,61
2133.15,929.67,11885.72,0,3,faible,55
4703.95,1357.53,10434.54,3,6,bon,39
2983.7,1382.82,8386.03,4,4,bon,47
5657.09,3097.4,18492.57,4,0,bon,44
5272.8,2946.68,7595.71,5,14,faible,41
3656.14,862.38,8716.46,4,11,excellent,43
2379.39,720.39,14279.98,2,12,moyen,55
1051.79,648.21,13856.99,1,11,mauvais,55
4387.29,1822.41,26657.87,3,19,excellent,45
4736.89,2289.95,8999.18,3,16,bon,37
2340.88,853.51,231.6,4,2,moyen,61
1527.18,1172.55,15029.02,5,15,mauvais,60
